step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
790.0,58,1858.0,19.76595744680851,1.6994173564247987,58,3619.0,0.052947833298619545,58,3619.0
795.0,48,1204.0,12.541666666666666,1.875825998116459,48,3560.0,0.07423019023931061,48,3560.0
800.0,42,465.0,4.793814432989691,2.595572289287676,42,3255.0,0.11944523088715174,42,3255.0
805.0,45,468.0,4.875,3.06380564995578,45,2884.0,0.11133194324345168,45,2884.0
810.0,59,726.0,7.723404255319149,2.3548285388920758,59,2934.0,0.06004315118125005,59,2934.0
815.0,71,960.0,10.32258064516129,1.5073133862556087,71,3112.0,0.027200091689311347,71,3112.0
820.0,67,1148.0,12.898876404494382,1.896379886850614,67,3195.0,0.0504171665247843,67,3195.0
825.0,55,1114.0,12.804597701149426,1.7497731643213494,55,3202.0,0.05597801594829732,55,3202.0
830.0,50,913.0,10.494252873563218,2.160877158767046,50,3050.0,0.07390374703046676,50,3050.0
835.0,39,717.0,8.147727272727273,2.432238864909098,39,3182.0,0.11235136954398081,39,3182.0
840.0,45,655.0,7.616279069767442,2.6165408679992255,45,3310.0,0.12973140256521595,45,3310.0
845.0,47,582.0,6.689655172413793,2.103782944857336,47,3380.0,0.0764114806178218,47,3380.0
850.0,53,668.0,7.260869565217392,2.03195374953477,53,3362.0,0.05583072359782946,53,3362.0
855.0,52,719.0,8.07865168539326,2.1854747801237067,52,3347.0,0.07000653385941827,52,3347.0
860.0,44,682.0,7.930232558139535,2.277136387313202,44,3174.0,0.08615404599672387,44,3174.0
865.0,43,333.0,3.8275862068965516,1.966393807446689,43,3216.0,0.07537743471330184,43,3216.0
870.0,41,342.0,3.842696629213483,2.5850132154261014,41,3192.0,0.11625083718464246,41,3192.0
875.0,44,366.0,4.112359550561798,2.6284940970144617,44,3217.0,0.1146094276420625,44,3217.0
880.0,50,458.0,5.204545454545454,1.7372074447461847,50,3082.0,0.0553350015128359,50,3082.0
885.0,51,475.0,5.337078651685394,1.8921963495052656,51,3118.0,0.05584680894978873,51,3118.0
890.0,46,453.0,5.206896551724138,2.416230895499977,46,2923.0,0.09228435574250708,46,2923.0
895.0,38,396.0,4.714285714285714,2.184051853013719,38,3046.0,0.08855670225304198,38,3046.0
900.0,43,471.0,5.607142857142857,1.9715370637021015,43,3164.0,0.060673810449651984,43,3164.0
905.0,45,538.0,6.044943820224719,2.113490993121479,45,3196.0,0.0765689941955376,45,3196.0
910.0,48,615.0,6.910112359550562,2.6509056991331987,48,3110.0,0.11260368397124702,48,3110.0
915.0,50,758.0,8.613636363636363,2.899377138462606,50,2959.0,0.0964682588767321,50,2959.0
920.0,50,762.0,8.758620689655173,2.186416163873688,50,2987.0,0.0798752661710605,50,2987.0
925.0,44,745.0,8.869047619047619,2.9954169584151207,44,2678.0,0.11247606666753034,44,2678.0
930.0,37,413.0,4.916666666666667,2.548510279275984,37,2724.0,0.11024338929414892,37,2724.0
935.0,36,329.0,4.061728395061729,2.3385852682981483,36,2675.0,0.09771696557751433,36,2675.0
940.0,44,362.0,4.067415730337078,1.8431541834392065,44,2727.0,0.07206549662925692,44,2727.0
945.0,51,452.0,5.022222222222222,2.5963776766072533,51,2725.0,0.11268794135124074,51,2725.0
950.0,45,479.0,5.322222222222222,2.2112780788573168,45,2672.0,0.08127387270620746,45,2672.0
955.0,45,455.0,5.170454545454546,2.1355340979130424,45,2489.0,0.07396569413398744,45,2489.0
960.0,44,533.0,6.126436781609195,2.9708806506631564,44,2154.0,0.09799364705818135,44,2154.0
965.0,37,474.0,5.576470588235294,2.598378161814292,37,2238.0,0.12001208389589219,37,2238.0
970.0,42,595.0,7.2560975609756095,2.4050829345728397,42,2300.0,0.10399453105257227,42,2300.0
975.0,53,573.0,6.366666666666666,1.8667141645917322,53,2417.0,0.06455146555319571,53,2417.0
980.0,62,816.0,8.869565217391305,2.495543162864767,62,2531.0,0.08739774352090246,62,2531.0
985.0,61,933.0,10.141304347826088,2.4396486858804467,61,2656.0,0.07915728261977657,61,2656.0
